nll,nlpd,nll_val,nlpd_val
1.7587885,1.959063,1.7652665,1.9751662
1.7534862,1.9132859,1.7600079,1.9381404
1.574111,1.8274643,1.5823851,1.8411716
1.4249139,1.7062278,1.4359281,1.7147993
1.5664749,1.916855,1.5748414,1.9090625
1.5535853,1.8598046,1.5621127,1.8792704
1.8465272,2.1181958,1.8523263,2.1328838
1.5236468,1.834934,1.5325793,1.8418957
1.5446732,1.7722844,1.5533165,1.7916137
1.6376499,1.8827776,1.6544671,1.892863
1.4177905,1.7684375,1.4308424,1.78607
1.4210027,1.6922784,1.4342154,1.7136915
1.4858451,1.7471681,1.5007088,1.7678514
1.4317602,1.7521428,1.4425285,1.755214
1.4795481,1.7431332,1.4891912,1.7709523
1.5128914,1.7370664,1.5219822,1.7664572
1.4107887,1.6216319,1.4227129,1.6364022
1.4198438,1.6907396,1.4330018,1.734604
1.450502,1.7018583,1.4646479,1.7102884
1.4792627,1.8036003,1.4940082,1.831549
1.5935018,1.8370384,1.6098467,1.8643565
1.9946991,2.2655997,2.0143006,2.285407
1.8245314,1.9980134,1.842963,2.0339549
1.658522,1.9028623,1.6755463,1.9232557
1.4235364,1.6531463,1.43686,1.6882902
1.4617838,1.737247,1.4761844,1.7577944
1.4117063,1.6777822,1.4235028,1.6928581
1.4151046,1.6452891,1.4279938,1.6564134
1.9177997,2.1693141,1.9368969,2.1844394
1.4547904,1.7383137,1.4690367,1.75088
1.4185145,1.6864471,1.4316051,1.6992723
1.4395856,1.8240488,1.4501168,1.8415627
1.5647885,1.8636444,1.5731757,1.8885274
1.4790688,1.6908821,1.4887208,1.7064371
1.4121451,1.6929343,1.4247909,1.7090096
1.4567302,1.7185254,1.4710206,1.7331053
1.4750891,1.7633753,1.4897566,1.7978356
1.4130393,1.6607912,1.4257704,1.6804459
1.5071338,1.7307615,1.5223488,1.7605453
1.4155123,1.6367537,1.42699,1.6496112
1.8513626,2.120651,1.8699929,2.1362646
1.4491404,1.6937672,1.4632533,1.7077439
1.4824253,1.7937359,1.4972284,1.8165684
2.2872458,2.5164967,2.3085122,2.5407915
1.9449799,2.2532399,1.9642596,2.2653434
1.6612147,1.9569662,1.6782651,1.9586703
1.4185612,1.6924982,1.4316543,1.7157112
1.4259937,1.6651553,1.4394155,1.6940806
1.410123,1.6311722,1.4224288,1.6469253
1.4179701,1.6856134,1.4293022,1.700465
1.4969532,1.7349578,1.5062947,1.7517774
1.6825923,1.8476714,1.6897335,1.8562422
1.6949081,1.94317,1.7019364,1.9656847
1.5450397,1.7629551,1.5536778,1.7741003
1.427565,1.6312312,1.4384785,1.6555024
1.4117271,1.6649421,1.4243268,1.6661092
1.4381741,1.7460003,1.4487455,1.7475235
1.4201026,1.6955323,1.433273,1.7152783
1.7772505,2.071659,1.7835792,2.095891
1.5645486,1.7373421,1.5729387,1.7549096
1.4639091,1.724699,1.4738578,1.7347717
1.5329975,1.7670449,1.5485904,1.781743
1.4334903,1.6682187,1.4442029,1.6789253
1.4100311,1.6441436,1.422285,1.6672531
1.4346504,1.6407347,1.4483678,1.655846
1.4238915,1.6835781,1.4372299,1.6926967
1.4201952,1.7295427,1.4333701,1.7391975
1.4709351,1.7848067,1.4855225,1.8133937
1.4266441,1.6520144,1.4375917,1.6727521
1.4227549,1.7018403,1.433858,1.7120562
1.6088729,1.8383147,1.6167513,1.8489928
1.4118463,1.636476,1.4244597,1.6557554
1.4263813,1.6882925,1.4398175,1.7102677
1.5158756,1.6248266,1.5312234,1.6496571
1.4438697,1.6961524,1.4578489,1.7138392
1.4300767,1.7026818,1.4436458,1.7190678
1.4211437,1.629397,1.4323181,1.6497722
1.4335536,1.685454,1.4442642,1.7121888
1.4975525,1.8445549,1.5068841,1.851879
1.6913961,1.7734673,1.6984562,1.7819254
1.560317,1.8090178,1.5687596,1.8311687
1.462108,1.7096609,1.4720943,1.7200928
1.4415545,1.6911062,1.4554715,1.7122205
1.4369515,1.6559968,1.4507383,1.6736406
1.4339489,1.7325984,1.4476446,1.75339
1.4308946,1.6358987,1.4416915,1.6488374
1.509451,1.7550528,1.5247017,1.7710706
1.8053685,2.0572057,1.8236542,2.0829062
1.6745223,1.9038843,1.6916996,1.9215256
1.4130747,1.5974678,1.4258089,1.6098366
1.4101576,1.6566037,1.4222316,1.6603159
1.412863,1.6763203,1.4255782,1.6850537
1.5130267,1.8018041,1.5283319,1.8099473
1.4128748,1.5986514,1.4255911,1.6072184
1.4532839,1.6805813,1.4674954,1.7086782
1.4447606,1.6969689,1.4551519,1.7239771
1.4498159,1.6802593,1.4639452,1.6978055
1.4655353,1.6943114,1.4754502,1.7077106
1.4192721,1.620524,1.4305363,1.636014
1.5186524,1.8143259,1.5340412,1.8331784
1.9734666,2.2063377,1.9929324,2.2228584
1.5695971,1.8031923,1.5856627,1.8225973
1.624151,1.9201854,1.6408291,1.9366418
1.890304,1.9837344,1.909212,2.0033488
2.0136633,2.2107844,2.0333838,2.235573
1.6998209,1.9689964,1.717231,1.9764856
1.5371389,1.7933849,1.5527887,1.8313693
1.5157118,1.6938044,1.5310571,1.7104017
1.6831677,1.992786,1.7004256,2.0126693
1.4991587,1.7102522,1.5142472,1.7202371
1.4190899,1.6564909,1.4303633,1.67264
1.4186434,1.6180615,1.4317405,1.6411265
1.4342222,1.6671479,1.4479262,1.6794547
1.536224,1.734839,1.5518612,1.7589672
1.4346732,1.6709299,1.4483912,1.6940498
1.4159564,1.6756581,1.4289007,1.6916765
1.4638128,1.7571009,1.4782562,1.7755738
1.4925376,1.7339723,1.5075166,1.7437564
1.4593093,1.691001,1.4736565,1.7099675
1.4274503,1.670255,1.4409266,1.6845696
1.4105003,1.6378789,1.4229147,1.6487706
1.4116032,1.6388831,1.4241883,1.6497481
1.4266249,1.6009098,1.4400706,1.6044431
1.4454664,1.6116904,1.459487,1.6247468
1.4960239,1.7234365,1.5110608,1.7421628
1.5530266,1.8189968,1.5688857,1.8314028
1.5605335,1.7349106,1.5764875,1.7580625
1.4860038,1.7089087,1.5008705,1.7377981
1.4295611,1.7040775,1.4431125,1.7336979
1.4100015,1.6336237,1.4222205,1.6471218
1.4234542,1.668599,1.4367745,1.6681846
1.4164847,1.5858103,1.4279015,1.5986801
1.41124,1.6708637,1.4230952,1.6774143
1.4575012,1.6499127,1.4675876,1.6680087
1.4267056,1.6856203,1.4401543,1.6970761
1.4109797,1.631894,1.422873,1.6468377
1.4879134,1.714712,1.4974073,1.7245337
1.6326174,1.8520042,1.6402454,1.8553275
1.6762033,1.8603013,1.6834038,1.8728027
1.5295025,1.7778528,1.5383519,1.7869228
1.55452,1.7678449,1.5630356,1.7747164
1.4102538,1.6330305,1.4222955,1.6511226
1.574116,1.7332509,1.590236,1.7503005
1.5454019,1.7862742,1.5611622,1.8114452
1.5174341,1.6813502,1.5328051,1.6942885
1.5249147,1.7899034,1.5403942,1.7946943
1.4297669,1.6936069,1.4433255,1.7132922
1.4101287,1.6112366,1.4224371,1.6226292
1.4335916,1.6379868,1.447276,1.6590374
1.4511552,1.6793196,1.4653168,1.696782
1.4622024,1.6494823,1.4766119,1.662725
1.5043387,1.7378259,1.5195098,1.7643415
1.5804074,1.8139066,1.5966017,1.8308144
1.431041,1.6441697,1.4446425,1.6685795
1.4926897,1.7585393,1.5076712,1.7774421
1.5007992,1.7219571,1.5159138,1.7359781
1.6147286,1.8479688,1.631307,1.8687623
1.501312,1.7432928,1.516435,1.7657906
1.5558214,1.7684547,1.5717162,1.7898412
1.6463783,1.7906103,1.6632832,1.806911
2.092899,2.3424566,2.1130981,2.364924
1.5828937,1.7905743,1.599117,1.8066218
1.4587718,1.7072002,1.4731072,1.7149856
1.5172396,1.8358577,1.5326074,1.843757
1.4163368,1.635912,1.4277626,1.6499853
1.4132487,1.64791,1.4248934,1.662259
1.4175032,1.6613109,1.4288611,1.6709753
1.4429511,1.6766555,1.4533902,1.6811711
1.426,1.62759,1.4369718,1.6364062
1.4694928,1.7501265,1.4793277,1.7662392
1.4232547,1.6180663,1.4343365,1.6268772
1.4308383,1.646375,1.4416373,1.6602958
1.612163,1.9309905,1.620006,1.9408275
1.4130521,1.6177547,1.4247137,1.617415
1.4142517,1.615665,1.4270803,1.6347164
1.4191799,1.6173707,1.4304488,1.6329212
1.4297837,1.6220152,1.4406188,1.6483233
1.4100507,1.615685,1.4221762,1.640969
1.4534539,1.6220585,1.4636322,1.6399567
1.4212911,1.6532319,1.4324588,1.6696646
1.4488089,1.6661791,1.4590981,1.6777326
1.5190973,1.707069,1.5280957,1.7203878
1.4848031,1.7155967,1.4943514,1.7253608
1.4760162,1.710325,1.4857249,1.7285862
1.4112254,1.6310979,1.4230828,1.64292
1.4116309,1.5973063,1.4242193,1.6156204
1.4100118,1.7043126,1.4221708,1.733309
1.4387333,1.669813,1.4525719,1.69685
1.4129009,1.6344372,1.4256196,1.6490195
1.4100007,1.6073838,1.4222177,1.6115874
1.4993944,1.7170544,1.5086958,1.7304996
1.434844,1.6414912,1.4455146,1.6546319
1.5041753,1.7801737,1.5134006,1.7885184
1.4112996,1.6069845,1.423846,1.6264509
1.4121302,1.6082437,1.4238799,1.6246531
1.4193068,1.6379752,1.4305693,1.6488168
1.4106009,1.6061672,1.4225596,1.6183099
1.4292307,1.6374068,1.4427706,1.6474396
1.6339115,1.9668193,1.6506907,1.9892281
1.5753858,1.8355231,1.5915207,1.8612071
1.7903174,1.9858178,1.8084863,2.0222225
1.7374096,1.8998678,1.7551473,1.9259068
1.4410238,1.6719621,1.4549264,1.6865321
1.4102459,1.5945612,1.42229,1.6099447
1.4686849,1.6767268,1.478536,1.6915823
1.4710497,1.6158614,1.4808538,1.6397778
1.4541824,1.6787281,1.4643438,1.6863776
1.4680605,1.6605337,1.4779241,1.6703209
1.5042013,1.689719,1.513426,1.7028391
1.4307005,1.643479,1.4415042,1.6593115
1.436991,1.6620668,1.447597,1.6855471
1.5563866,1.7529,1.5648785,1.7573924
1.4404871,1.6345375,1.4509931,1.6514622
1.4100089,1.6387068,1.4222398,1.650377
1.4202397,1.6344591,1.4334167,1.6475992
1.4233726,1.6580007,1.4344496,1.6722624
1.5068991,1.7450559,1.5160816,1.7519606
1.4701021,1.6271875,1.479925,1.6290817
1.525837,1.7635037,1.534738,1.7723018
1.4126579,1.6144099,1.4243551,1.6353188
1.4619191,1.6841902,1.4719095,1.7065445
1.5337064,1.7277312,1.5424974,1.738754
1.4579848,1.6528862,1.4680604,1.676182
1.5261033,1.6973556,1.5415996,1.7167069
1.4829699,1.6633681,1.4977826,1.681455
1.4100175,1.6089121,1.42217,1.632094
1.4157633,1.6660503,1.4286957,1.6797378
1.4207916,1.6454709,1.4339947,1.6556009
1.4115283,1.6168587,1.4241042,1.6279281
1.4904902,1.6872337,1.4999398,1.700138
1.412103,1.6293241,1.4238557,1.6357497
1.4293455,1.6307726,1.4401953,1.6476266
1.4325384,1.6311486,1.446189,1.6453031
1.4528866,1.6337237,1.4670887,1.6542763
1.4103562,1.6330615,1.4223694,1.6477479
1.4161731,1.5740083,1.4291309,1.5933102
1.4128308,1.6465279,1.4255433,1.6702197
1.4694471,1.7366588,1.4840052,1.7532141
1.4554942,1.6621386,1.4697565,1.6780468
1.4166522,1.5905603,1.429639,1.607924
1.4183953,1.6337929,1.4314796,1.6523609
1.4103328,1.6210753,1.4227073,1.6258123
1.410589,1.6093156,1.4225501,1.6241182
1.6454408,1.8386105,1.6529391,1.8505073
1.5193495,1.7624736,1.528344,1.7813175
1.4256966,1.638435,1.4366802,1.6571628
1.4444838,1.7090291,1.4548824,1.7380337
1.4141862,1.6092656,1.4257565,1.6254431
1.4371943,1.6660556,1.4477942,1.6790923
1.4129498,1.6237532,1.4256729,1.6439053
1.4103159,1.6358838,1.4223397,1.6517731
1.4444071,1.6177112,1.4584004,1.6350937
1.411567,1.6127915,1.4233801,1.6290021
1.4146502,1.6190592,1.4261866,1.6388685
1.5466712,1.6802851,1.5552882,1.6905677
1.4355673,1.6126331,1.4462155,1.6253781
1.4355553,1.6364381,1.4462042,1.6518128
1.5042186,1.6998793,1.5134432,1.7047393
1.418286,1.6537918,1.4296012,1.6695895
1.424023,1.6645236,1.435073,1.6773175
1.4290184,1.6763703,1.4398797,1.6873784
1.4108782,1.6513615,1.4233626,1.6657652
1.4652963,1.6658703,1.4797704,1.6781728
1.4177213,1.621184,1.4307692,1.6387637
1.4723973,1.6248171,1.4821752,1.6443096
1.4866484,1.6788802,1.5015264,1.6982025
1.5614495,1.70327,1.5774149,1.72365
1.8105493,2.0265028,1.8288747,2.0441961
1.5088074,1.7552881,1.5240482,1.7746795
1.5288035,1.7158028,1.544338,1.7353888
1.498875,1.6725574,1.5139588,1.6855209
1.4908898,1.6216874,1.5058409,1.6468198
1.6243079,1.8159343,1.6409876,1.834737
1.5610113,1.7939008,1.5769714,1.8192691
1.4202307,1.6281321,1.4334072,1.6423509
1.4625155,1.72894,1.4769316,1.745078
1.4867945,1.6749282,1.501675,1.6912924
1.4575086,1.6365025,1.4718163,1.6548773
1.4136986,1.6353515,1.4264847,1.6644071
1.4104533,1.5805898,1.4228573,1.5975956
1.4706267,1.6997377,1.4852078,1.7104559
1.6367964,1.823149,1.6536049,1.8426771
1.4219961,1.6058884,1.4352537,1.6279815
1.5218042,1.6550342,1.537239,1.6680621
1.4184109,1.6138697,1.4314961,1.6289525
1.4483709,1.6513041,1.458671,1.6471297
1.4998013,1.6653168,1.5090963,1.6769874
1.4929647,1.7066281,1.5023725,1.7187865
1.412408,1.5926472,1.4241295,1.6118859
1.6004125,1.8660104,1.6168348,1.8934293
1.9378781,2.1612117,1.9571106,2.178185
1.8589674,1.9445215,1.8776528,1.9608772
2.054688,2.3875866,2.07466,2.4112175
1.7916546,1.9189428,1.8098339,1.9310993
1.8455759,2.1769702,1.8641636,2.1988676
1.4824777,1.664564,1.4972816,1.679504
1.4938701,1.6758502,1.5088714,1.6904734
1.4352375,1.6455017,1.4489728,1.6572218
1.4133224,1.6219459,1.4249609,1.6376287
1.420422,1.599945,1.43163,1.6117812
1.4255909,1.612792,1.438997,1.6279242
1.4594114,1.6290784,1.4737608,1.644811
1.605122,1.8355677,1.6215963,1.855476
1.6110543,1.7919269,1.6275934,1.805484
1.606203,1.8306668,1.6226891,1.8463826
1.5077522,1.6759056,1.5229766,1.697594
1.4154124,1.5881416,1.428322,1.6018087
1.4268507,1.6009266,1.4403048,1.614526
1.4136782,1.5844777,1.4252874,1.5979944
1.4100823,1.5899599,1.4221895,1.5993929
1.4480755,1.5947778,1.4621619,1.6061287
1.431671,1.5948472,1.4424422,1.6047212
1.4126458,1.5712394,1.4243443,1.588754
1.4251939,1.6337875,1.4385847,1.6472093
1.5382695,1.6833445,1.5539347,1.7045459
1.4578807,1.6842656,1.4721966,1.7130556
1.4707044,1.7456002,1.4805154,1.7507806
1.4968083,1.6689862,1.506152,1.685441
1.6047021,1.8220494,1.6126261,1.8328859
1.5409119,1.7311444,1.549605,1.7439893
1.5639875,1.7732012,1.5723844,1.7801609
1.6173875,1.7941749,1.6251745,1.8022763
1.4252008,1.6094943,1.4362037,1.6247996
1.506179,1.7010659,1.5153729,1.7065386
1.4099966,1.6079868,1.4221978,1.6214968
1.4105456,1.5813451,1.4229695,1.6001602
1.678442,1.8511227,1.6856216,1.8618398
1.7626019,1.9756991,1.7690487,1.9860643
1.423252,1.5994003,1.434334,1.6083533
1.4186878,1.6453931,1.429982,1.6618165
1.4158686,1.5941362,1.4273236,1.6101809
1.4510062,1.5920415,1.4612422,1.6071459
1.4246391,1.6387691,1.4380077,1.6578094
1.4213125,1.6172895,1.4345393,1.633987
1.4740031,1.7268925,1.48865,1.745641
1.4293778,1.59419,1.4429227,1.6103276
1.4415907,1.6396053,1.4555087,1.6398132
1.4182469,1.619089,1.4313233,1.6356734
1.4121473,1.6490898,1.423895,1.6644909
1.4289058,1.6454552,1.439771,1.657653
1.4127398,1.5537046,1.4244295,1.5625212
1.6086388,1.7566965,1.6251515,1.7753993
1.4222286,1.5951631,1.4354964,1.6116334
1.5540857,1.6575954,1.5699584,1.6791621
1.687171,1.9120709,1.7044659,1.9280812
1.6020645,1.7594116,1.6185052,1.7751122
1.488964,1.6371634,1.5038819,1.6530025
